Customer ID,Recency,Tenancy,FirstPurchaseDate,LastPurchaseDate,Frequency,Monetary,AvgOrderValue,R_Score,F_Score,M_Score,RFM_Group,Total_Score,Segment,Churn,AvgDaysBetweenOrders
15695.0,233,317,2010-01-27 10:56:00,2010-04-21 10:36:00,2,721.06,360.53,1,3,3,133,7,Avetage/Standard,1,2.3055555555555554
15696.0,59,320,2010-01-24 14:36:00,2010-10-12 10:24:00,5,1170.1100000000001,234.02200000000002,3,4,4,344,11,Loyal Customer,0,4.980769230769231
15697.0,325,325,2010-01-19 09:10:00,2010-01-19 09:10:00,1,246.75,246.75,1,1,1,111,3,Lost,1,0.0
15698.0,260,260,2010-03-25 17:38:00,2010-03-25 17:38:00,1,46.2,46.2,1,1,1,111,3,Lost,1,0.0
15702.0,112,318,2010-01-26 17:23:00,2010-08-20 14:50:00,2,140.39000000000001,70.19500000000001,2,3,1,231,6,Avetage/Standard,1,7.068965517241379
15704.0,138,219,2010-05-05 14:51:00,2010-07-25 15:00:00,2,1524.3400000000001,762.1700000000001,2,3,4,234,9,Avetage/Standard,1,0.9101123595505618
15708.0,5,61,2010-10-10 11:33:00,2010-12-05 11:12:00,3,1014.48,338.16,5,3,4,534,12,Loyal Customer,0,0.5188679245283019
15709.0,225,225,2010-04-29 18:31:00,2010-04-29 18:31:00,1,194.6,194.6,1,1,1,111,3,Lost,1,0.0
15710.0,53,53,2010-10-18 17:05:00,2010-10-18 17:05:00,1,898.87,898.87,3,1,3,313,7,Avetage/Standard,0,0.0
15711.0,192,320,2010-01-24 12:13:00,2010-06-01 12:14:00,2,420.25,210.125,1,3,2,132,6,Avetage/Standard,1,5.333333333333333
15712.0,15,374,2009-12-01 11:17:00,2010-11-25 18:04:00,7,2400.05,342.86428571428576,5,5,5,555,15,Champions,0,3.1785714285714284
15713.0,2,359,2009-12-16 09:41:00,2010-12-08 15:16:00,3,654.09,218.03,5,3,3,533,11,Loyal Customer,0,8.707317073170731
15714.0,89,191,2010-06-02 12:08:00,2010-09-12 14:22:00,3,453.93,151.31,2,3,2,232,7,Avetage/Standard,0,7.769230769230769
15715.0,191,255,2010-03-30 12:17:00,2010-06-02 09:56:00,5,658.02,131.60399999999998,1,4,3,143,8,At Risk,1,1.7027027027027026
15716.0,5,368,2009-12-07 12:42:00,2010-12-05 12:26:00,8,1938.0,242.25,5,5,4,554,14,Champions,0,1.7342995169082125
15717.0,57,228,2010-04-26 10:41:00,2010-10-14 18:02:00,4,456.70000000000005,114.17500000000001,3,4,2,342,9,Loyal Customer,0,10.625
15718.0,176,176,2010-06-17 16:20:00,2010-06-17 16:20:00,1,293.79,293.79,2,1,2,212,5,Lost,1,0.0
15719.0,17,374,2009-12-01 12:47:00,2010-11-23 13:07:00,18,5177.45,287.6361111111111,4,5,5,455,14,Champions,0,0.4156769596199525
15720.0,186,186,2010-06-07 15:40:00,2010-06-07 15:40:00,1,143.19,143.19,1,1,1,111,3,Lost,1,0.0
15722.0,81,276,2010-03-09 15:05:00,2010-09-20 16:48:00,6,3035.54,505.92333333333335,2,5,5,255,12,At Risk,0,1.7387387387387387
15723.0,47,210,2010-05-14 12:55:00,2010-10-24 12:44:00,3,744.55,248.1833333333333,3,3,3,333,9,Loyal Customer,0,1.8620689655172413
15724.0,36,36,2010-11-04 10:22:00,2010-11-04 10:22:00,1,92.6,92.6,4,1,1,411,6,Recent Customer,0,0.0
15726.0,26,26,2010-11-14 16:12:00,2010-11-14 16:12:00,1,321.91,321.91,4,1,2,412,7,Recent Customer,0,0.0
15727.0,23,320,2010-01-24 12:12:00,2010-11-17 13:49:00,8,4266.55,533.31875,4,5,5,455,14,Champions,0,0.7519181585677749
15728.0,15,80,2010-09-21 14:46:00,2010-11-25 10:39:00,2,544.6,272.3,5,3,3,533,11,Loyal Customer,0,5.818181818181818
15729.0,36,39,2010-11-01 13:44:00,2010-11-04 16:07:00,2,107.55000000000001,53.775000000000006,4,3,1,431,8,Loyal Customer,0,0.6
15730.0,17,67,2010-10-04 14:15:00,2010-11-23 10:41:00,2,605.7,302.85,4,3,3,433,10,Loyal Customer,0,1.225
15731.0,189,189,2010-06-04 10:10:00,2010-06-04 10:10:00,1,125.3,125.3,1,1,1,111,3,Lost,1,0.0
15732.0,8,309,2010-02-04 10:10:00,2010-12-02 15:00:00,9,1387.95,154.21666666666667,5,5,4,554,14,Champions,0,3.348314606741573
15734.0,72,183,2010-06-10 14:25:00,2010-09-29 11:40:00,2,923.85,461.925,2,3,3,233,8,Avetage/Standard,0,6.875
15735.0,57,57,2010-10-14 13:38:00,2010-10-14 13:38:00,1,327.68,327.68,3,1,2,312,6,Avetage/Standard,0,0.0
15736.0,71,71,2010-09-30 14:19:00,2010-09-30 14:20:00,2,1815.72,907.86,3,3,4,334,10,Loyal Customer,0,0.0
15738.0,8,365,2009-12-10 15:52:00,2010-12-02 12:50:00,26,8560.550000000001,329.2519230769231,5,5,5,555,15,Champions,0,1.065217391304348
15741.0,94,254,2010-03-31 11:55:00,2010-09-07 16:21:00,2,208.62,104.31,2,3,1,231,6,Avetage/Standard,1,14.545454545454545
15742.0,255,255,2010-03-30 15:25:00,2010-03-30 15:25:00,1,156.87,156.87,1,1,1,111,3,Lost,1,0.0
15747.0,11,326,2010-01-18 11:21:00,2010-11-29 10:50:00,6,1588.57,264.76166666666666,5,5,4,554,14,Champions,0,2.4761904761904763
15748.0,85,85,2010-09-16 16:52:00,2010-09-16 16:55:00,2,465.45000000000005,232.72500000000002,2,3,2,232,7,Avetage/Standard,0,0.0
15750.0,2,374,2009-12-01 17:19:00,2010-12-08 12:11:00,12,4331.711,360.9759166666667,5,5,5,555,15,Champions,0,1.0252808988764044
15751.0,96,369,2009-12-06 13:08:00,2010-09-05 12:44:00,11,1380.44,125.49454545454546,2,5,4,254,11,At Risk,1,2.0930232558139537
15752.0,8,93,2010-09-08 11:56:00,2010-12-02 09:43:00,3,1570.16,523.3866666666667,5,3,4,534,12,Loyal Customer,0,0.42424242424242425
15754.0,129,291,2010-02-22 13:31:00,2010-08-03 09:15:00,6,2579.04,429.84,2,5,5,255,12,At Risk,1,1.5588235294117647
15755.0,15,371,2009-12-04 08:24:00,2010-11-25 14:25:00,11,3628.87,329.8972727272727,5,5,5,555,15,Champions,0,1.537117903930131
15757.0,22,183,2010-06-10 13:47:00,2010-11-18 10:45:00,4,2225.94,556.485,4,4,5,445,13,Champions,0,1.0816326530612246
15759.0,147,373,2009-12-02 10:08:00,2010-07-16 10:37:00,4,577.8900000000001,144.47250000000003,2,4,3,243,9,At Risk,1,25.0
15760.0,266,266,2010-03-19 11:35:00,2010-03-19 11:45:00,2,13916.34,6958.17,1,3,5,135,9,Avetage/Standard,1,0.0
15761.0,78,78,2010-09-23 09:33:00,2010-09-23 09:33:00,1,143.05,143.05,2,1,1,211,4,Lost,0,0.0
15764.0,70,114,2010-08-18 13:58:00,2010-10-01 14:07:00,2,1223.1100000000001,611.5550000000001,3,3,4,334,10,Loyal Customer,0,0.6470588235294118
15765.0,302,302,2010-02-11 10:25:00,2010-02-11 10:25:00,1,370.63,370.63,1,1,2,112,4,Lost,1,0.0
15766.0,92,318,2010-01-26 15:55:00,2010-09-09 13:51:00,2,516.0,258.0,2,3,3,233,8,Avetage/Standard,1,16.071428571428573
15768.0,112,372,2009-12-03 12:10:00,2010-08-20 15:58:00,31,14979.26,483.20193548387095,2,5,5,255,12,At Risk,1,0.20330578512396694
15769.0,7,364,2009-12-11 09:58:00,2010-12-03 15:16:00,21,32451.6,1545.3142857142857,5,5,5,555,15,Champions,0,3.752688172043011
15770.0,248,248,2010-04-06 11:47:00,2010-04-06 11:47:00,1,321.45,321.45,1,1,2,112,4,Lost,1,0.0
15771.0,240,329,2010-01-15 12:14:00,2010-04-14 13:56:00,3,1006.54,335.5133333333333,1,3,4,134,8,Avetage/Standard,1,3.2962962962962963
15772.0,54,54,2010-10-17 13:33:00,2010-10-17 13:33:00,1,280.88,280.88,3,1,2,312,6,Avetage/Standard,0,0.0
15773.0,45,45,2010-10-26 15:27:00,2010-10-26 15:27:00,1,138.84,138.84,3,1,1,311,5,Avetage/Standard,0,0.0
15774.0,54,292,2010-02-21 12:57:00,2010-10-17 12:59:00,5,1059.14,211.82800000000003,3,4,4,344,11,Loyal Customer,0,2.7241379310344827
15775.0,267,267,2010-03-18 07:32:00,2010-03-18 07:32:00,1,45.6,45.6,1,1,1,111,3,Lost,1,0.0
15777.0,32,204,2010-05-20 10:37:00,2010-11-08 14:37:00,3,715.5,238.5,4,3,3,433,10,Loyal Customer,0,10.058823529411764
15778.0,67,67,2010-10-04 15:10:00,2010-10-04 15:10:00,1,307.95,307.95,3,1,2,312,6,Avetage/Standard,0,0.0
15779.0,99,168,2010-06-25 15:55:00,2010-09-02 16:40:00,2,124.08000000000001,62.040000000000006,2,3,1,231,6,Avetage/Standard,1,9.857142857142858
15782.0,66,66,2010-10-05 15:43:00,2010-10-05 15:43:00,1,1399.36,1399.36,3,1,4,314,8,Avetage/Standard,0,0.0
15784.0,103,308,2010-02-05 14:42:00,2010-08-29 10:38:00,2,848.3299999999999,424.16499999999996,2,3,3,233,8,Avetage/Standard,1,4.857142857142857
15785.0,15,360,2009-12-15 16:28:00,2010-11-25 16:55:00,11,3640.96,330.99636363636364,5,5,5,555,15,Champions,0,2.425531914893617
15786.0,53,172,2010-06-21 10:13:00,2010-10-18 08:11:00,2,3582.62,1791.31,3,3,5,335,11,Loyal Customer,0,0.5959595959595959
15788.0,144,144,2010-07-19 12:48:00,2010-07-19 12:48:00,1,221.82999999999998,221.82999999999998,2,1,1,211,4,Lost,1,0.0
15789.0,67,259,2010-03-26 11:21:00,2010-10-04 14:42:00,5,1610.71,322.142,3,4,4,344,11,Loyal Customer,0,1.7142857142857142
15791.0,165,277,2010-03-08 09:41:00,2010-06-28 12:04:00,3,1995.65,665.2166666666667,2,3,4,234,9,Avetage/Standard,1,1.2307692307692308
15792.0,35,254,2010-03-31 09:42:00,2010-11-05 08:21:00,2,933.84,466.92,4,3,3,433,10,Loyal Customer,0,3.892857142857143
15793.0,14,374,2009-12-01 12:54:00,2010-11-26 10:36:00,5,1433.96,286.79200000000003,5,4,4,544,13,Champions,0,21.058823529411764
15794.0,372,373,2009-12-02 15:10:00,2009-12-03 13:04:00,2,777.0,388.5,1,3,3,133,7,Avetage/Standard,1,0.0
15795.0,66,326,2010-01-18 11:31:00,2010-10-05 15:17:00,7,1369.8600000000001,195.69428571428574,3,5,4,354,12,Loyal Customer,0,2.9431818181818183
15796.0,10,254,2010-03-31 13:10:00,2010-11-30 10:40:00,9,2464.27,273.8077777777778,5,5,5,555,15,Champions,0,1.4906832298136645
15797.0,217,317,2010-01-27 13:12:00,2010-05-07 15:09:00,2,613.6800000000001,306.84000000000003,1,3,3,133,7,Avetage/Standard,1,33.333333333333336
15798.0,128,317,2010-01-27 11:55:00,2010-08-04 09:13:00,3,1535.37,511.78999999999996,2,3,4,234,9,Avetage/Standard,1,2.292682926829268
15799.0,54,54,2010-10-17 14:26:00,2010-10-17 14:26:00,1,540.15,540.15,3,1,3,313,7,Avetage/Standard,0,0.0
15800.0,89,254,2010-03-31 13:17:00,2010-09-12 16:17:00,5,543.5,108.7,2,4,3,243,9,At Risk,0,1.3306451612903225
15803.0,81,312,2010-02-01 16:29:00,2010-09-20 13:08:00,3,1513.84,504.6133333333333,2,3,4,234,9,Avetage/Standard,0,5.476190476190476
15805.0,21,365,2009-12-10 12:57:00,2010-11-19 11:27:00,13,4660.75,358.5192307692308,4,5,5,455,14,Champions,0,1.48471615720524
15807.0,44,302,2010-02-11 15:32:00,2010-10-27 13:04:00,2,913.62,456.81,3,3,3,333,9,Loyal Customer,0,6.589743589743589
15808.0,5,374,2009-12-01 16:30:00,2010-12-05 13:05:00,18,14674.960000000001,815.2755555555556,5,5,5,555,15,Champions,0,0.5531587057010786
15809.0,95,171,2010-06-22 14:23:00,2010-09-06 13:20:00,2,758.67,379.335,2,3,3,233,8,Avetage/Standard,1,3.409090909090909
15810.0,22,309,2010-02-04 18:18:00,2010-11-18 10:44:00,4,1607.06,401.765,4,4,4,444,12,Champions,0,3.75
15811.0,1,24,2010-11-16 16:46:00,2010-12-09 15:29:00,2,1671.9,835.95,5,3,4,534,12,Loyal Customer,0,0.125
15812.0,71,360,2009-12-15 13:40:00,2010-09-30 13:30:00,7,3400.33,485.76142857142855,3,5,5,355,13,Loyal Customer,0,3.4457831325301207
15814.0,29,239,2010-04-15 14:31:00,2010-11-11 17:55:00,2,689.11,344.555,4,3,3,433,10,Loyal Customer,0,8.4
15816.0,178,178,2010-06-15 12:54:00,2010-06-15 13:36:00,2,144.14999999999998,72.07499999999999,1,3,1,131,5,Avetage/Standard,1,0.0
15817.0,56,179,2010-06-14 13:31:00,2010-10-15 11:07:00,3,2766.4,922.1333333333333,3,3,5,335,11,Loyal Customer,0,0.8013245033112583
15818.0,224,224,2010-04-30 12:58:00,2010-04-30 12:58:00,1,340.5,340.5,1,1,2,112,4,Lost,1,0.0
15819.0,67,267,2010-03-18 11:08:00,2010-10-04 15:14:00,6,2029.34,338.2233333333333,3,5,4,354,12,Loyal Customer,0,1.463235294117647
15822.0,129,369,2009-12-06 15:12:00,2010-08-03 16:08:00,4,954.59,238.6475,2,4,3,243,9,At Risk,1,7.709677419354839
15823.0,8,367,2009-12-08 15:12:00,2010-12-02 15:08:00,3,3882.17,1294.0566666666666,5,3,5,535,13,Loyal Customer,0,2.324675324675325
15824.0,89,168,2010-06-25 15:10:00,2010-09-12 13:20:00,2,890.94,445.47,2,3,3,233,8,Avetage/Standard,0,3.12
15826.0,204,204,2010-05-20 17:00:00,2010-05-20 17:00:00,1,943.97,943.97,1,1,3,113,5,Lost,1,0.0
15827.0,8,336,2010-01-08 11:25:00,2010-12-02 13:08:00,16,1957.98,122.37375,5,5,4,554,14,Champions,0,2.8086956521739133
15828.0,11,11,2010-11-29 16:41:00,2010-11-29 16:41:00,1,1108.82,1108.82,5,1,4,514,10,Recent Customer,0,0.0
15833.0,373,373,2009-12-02 11:59:00,2009-12-02 11:59:00,1,80.4,80.4,1,1,1,111,3,Lost,1,0.0
15834.0,12,60,2010-10-11 14:05:00,2010-11-28 12:05:00,3,1539.24,513.08,5,3,4,534,12,Loyal Customer,0,0.4519230769230769
15837.0,121,121,2010-08-11 10:16:00,2010-08-11 10:16:00,1,385.03000000000003,385.03000000000003,2,1,2,212,5,Lost,1,0.0
15838.0,3,360,2009-12-15 09:51:00,2010-12-07 11:26:00,16,40519.92,2532.495,5,5,5,555,15,Champions,0,8.536585365853659
15841.0,22,365,2009-12-10 08:29:00,2010-11-18 18:14:00,5,1518.35,303.66999999999996,4,4,4,444,12,Champions,0,7.7727272727272725
15842.0,29,163,2010-06-30 09:06:00,2010-11-11 14:08:00,2,548.8,274.4,4,3,3,433,10,Loyal Customer,0,5.583333333333333
15845.0,172,318,2010-01-26 14:44:00,2010-06-21 11:40:00,3,714.51,238.17,2,3,3,233,8,Avetage/Standard,1,4.142857142857143
15846.0,21,21,2010-11-19 14:40:00,2010-11-19 14:40:00,1,107.01,107.01,4,1,1,411,6,Recent Customer,0,0.0
15847.0,64,277,2010-03-08 08:47:00,2010-10-07 18:19:00,3,433.3,144.43333333333334,3,3,2,332,8,Loyal Customer,0,8.52
15848.0,257,257,2010-03-28 10:54:00,2010-03-28 10:54:00,1,139.94,139.94,1,1,1,111,3,Lost,1,0.0
15850.0,12,362,2009-12-13 13:27:00,2010-11-28 12:32:00,4,819.87,204.9675,5,4,3,543,12,Champions,0,1.4745762711864407
15851.0,162,162,2010-07-01 12:34:00,2010-07-01 12:34:00,1,109.73,109.73,2,1,1,211,4,Lost,1,0.0
15852.0,162,162,2010-07-01 10:16:00,2010-07-01 10:16:00,1,96.55,96.55,2,1,1,211,4,Lost,1,0.0
15854.0,12,365,2009-12-10 12:08:00,2010-11-28 10:42:00,9,2609.16,289.90666666666664,5,5,5,555,15,Champions,0,2.9743589743589745
15855.0,112,112,2010-08-20 17:15:00,2010-08-20 17:15:00,1,340.48,340.48,2,1,2,212,5,Lost,1,0.0
15856.0,1,372,2009-12-03 14:02:00,2010-12-09 13:34:00,26,17832.77,685.8757692307693,5,5,5,555,15,Champions,0,0.6970873786407767
15857.0,66,66,2010-10-05 16:43:00,2010-10-05 16:43:00,1,273.48,273.48,3,1,2,312,6,Avetage/Standard,0,0.0
15858.0,3,365,2009-12-10 11:42:00,2010-12-07 14:31:00,9,2521.52,280.1688888888889,5,5,5,555,15,Champions,0,1.2268041237113403
15859.0,68,68,2010-10-03 12:52:00,2010-10-03 12:52:00,1,438.46,438.46,3,1,2,312,6,Avetage/Standard,0,0.0
15860.0,4,369,2009-12-06 12:31:00,2010-12-06 11:38:00,10,1528.0,152.8,5,5,4,554,14,Champions,0,1.6
15861.0,92,316,2010-01-28 19:41:00,2010-09-09 19:56:00,4,1236.43,309.1075,2,4,4,244,10,At Risk,1,0.8884462151394422
15862.0,9,358,2009-12-17 11:33:00,2010-12-01 11:21:00,10,2095.41,209.541,5,5,4,554,14,Champions,0,0.8013856812933026
15863.0,253,358,2009-12-17 10:20:00,2010-04-01 15:40:00,3,289.86,96.62,1,3,2,132,6,Avetage/Standard,1,1.75
15864.0,17,17,2010-11-23 15:02:00,2010-11-23 15:02:00,1,244.44000000000003,244.44000000000003,4,1,1,411,6,Recent Customer,0,0.0
15865.0,49,339,2010-01-05 13:58:00,2010-10-22 15:24:00,2,1353.79,676.895,3,3,4,334,10,Loyal Customer,0,3.372093023255814
15867.0,5,361,2009-12-14 15:16:00,2010-12-05 14:17:00,17,5251.31,308.90058823529415,5,5,5,555,15,Champions,0,0.5812395309882747
15868.0,219,219,2010-05-05 14:11:00,2010-05-05 14:11:00,1,94.53,94.53,1,1,1,111,3,Lost,1,0.0
15869.0,262,262,2010-03-23 16:50:00,2010-03-23 16:50:00,1,174.02,174.02,1,1,1,111,3,Lost,1,0.0
15870.0,32,82,2010-09-19 16:22:00,2010-11-08 10:57:00,3,508.52,169.50666666666666,4,3,3,433,10,Loyal Customer,0,0.7
15871.0,73,73,2010-09-28 14:16:00,2010-09-28 14:16:00,1,33.099999999999994,33.099999999999994,2,1,1,211,4,Lost,0,0.0
15872.0,14,186,2010-06-07 14:53:00,2010-11-26 12:05:00,2,434.75,217.375,5,3,2,532,10,Loyal Customer,0,1.9883720930232558
15873.0,135,136,2010-07-27 11:58:00,2010-07-28 12:41:00,4,313.91999999999996,78.47999999999999,2,4,2,242,8,At Risk,1,0.2
15874.0,23,337,2010-01-07 13:56:00,2010-11-17 10:32:00,14,6878.88,491.34857142857146,4,5,5,455,14,Champions,0,1.3981900452488687
15875.0,282,282,2010-03-03 16:51:00,2010-03-03 16:51:00,1,111.72,111.72,1,1,1,111,3,Lost,1,0.0
15876.0,45,84,2010-09-17 15:26:00,2010-10-26 18:58:00,2,1449.1399999999999,724.5699999999999,3,3,4,334,10,Loyal Customer,0,3.9
15878.0,197,369,2009-12-06 12:28:00,2010-05-27 12:17:00,2,330.77,165.385,1,3,2,132,6,Avetage/Standard,1,3.42
15879.0,40,358,2009-12-17 19:54:00,2010-10-31 16:21:00,4,1157.3,289.325,3,4,4,344,11,Loyal Customer,0,1.7307692307692308
15880.0,5,5,2010-12-05 13:00:00,2010-12-05 13:00:00,1,343.28000000000003,343.28000000000003,5,1,2,512,8,Recent Customer,0,0.0
15882.0,4,365,2009-12-10 15:33:00,2010-12-06 13:12:00,6,979.62,163.27,5,5,3,553,13,Champions,0,7.03921568627451
15884.0,68,372,2009-12-03 18:23:00,2010-10-03 15:55:00,2,249.70000000000002,124.85000000000001,3,3,1,331,7,Loyal Customer,0,21.642857142857142
15885.0,19,323,2010-01-21 12:47:00,2010-11-21 11:40:00,12,1572.47,131.03916666666666,4,5,4,454,13,Champions,0,3.125
15886.0,52,234,2010-04-20 15:03:00,2010-10-19 12:01:00,3,871.78,290.5933333333333,3,3,3,333,9,Loyal Customer,0,3.693877551020408
15887.0,42,191,2010-06-02 11:53:00,2010-10-29 08:36:00,3,1027.15,342.3833333333334,3,3,4,334,10,Loyal Customer,0,4.111111111111111
15888.0,36,162,2010-07-01 11:51:00,2010-11-04 09:59:00,2,260.85,130.425,4,3,2,432,9,Loyal Customer,0,4.8076923076923075
15889.0,5,365,2009-12-10 12:21:00,2010-12-05 15:12:00,7,1359.41,194.20142857142858,5,5,4,554,14,Champions,0,1.1704918032786886
15890.0,30,240,2010-04-14 08:43:00,2010-11-10 12:46:00,5,535.65,107.13,4,4,3,443,11,Champions,0,23.22222222222222
15892.0,305,305,2010-02-08 16:23:00,2010-02-08 16:23:00,1,128.2,128.2,1,1,1,111,3,Lost,1,0.0
15893.0,117,117,2010-08-15 11:12:00,2010-08-15 11:12:00,1,305.28000000000003,305.28000000000003,2,1,2,212,5,Lost,1,0.0
15894.0,5,5,2010-12-05 14:06:00,2010-12-05 14:06:00,1,156.74,156.74,5,1,1,511,7,Recent Customer,0,0.0
15898.0,3,364,2009-12-11 16:11:00,2010-12-07 13:30:00,22,4207.43,191.24681818181818,5,5,5,555,15,Champions,0,0.5737704918032787
15899.0,4,4,2010-12-06 10:36:00,2010-12-06 10:36:00,1,56.25,56.25,5,1,1,511,7,Recent Customer,0,0.0
15900.0,49,198,2010-05-26 11:27:00,2010-10-22 10:44:00,3,549.29,183.09666666666666,3,3,3,333,9,Loyal Customer,0,1.8846153846153846
15901.0,87,179,2010-06-14 12:39:00,2010-09-14 14:16:00,4,339.34,84.835,2,4,2,242,8,At Risk,0,1.6851851851851851
15902.0,16,16,2010-11-24 16:57:00,2010-11-24 16:57:00,1,145.01,145.01,4,1,1,411,6,Recent Customer,0,0.0
15903.0,14,330,2010-01-14 10:57:00,2010-11-26 12:44:00,5,3813.0800000000004,762.6160000000001,5,4,5,545,14,Champions,0,7.658536585365853
15905.0,179,179,2010-06-14 16:00:00,2010-06-14 16:00:00,1,114.69,114.69,1,1,1,111,3,Lost,1,0.0
15906.0,10,86,2010-09-15 12:17:00,2010-11-30 13:26:00,3,987.95,329.31666666666666,5,3,3,533,11,Loyal Customer,0,1.4423076923076923
15908.0,126,148,2010-07-15 19:21:00,2010-08-06 11:56:00,2,764.57,382.285,2,3,3,233,8,Avetage/Standard,1,0.525
15910.0,36,323,2010-01-21 11:51:00,2010-11-04 12:18:00,7,1449.6200000000001,207.08857142857144,4,5,4,454,13,Champions,0,0.7916666666666666
15911.0,259,366,2009-12-09 13:26:00,2010-03-26 12:06:00,8,1702.34,212.7925,1,5,4,154,10,At Risk,1,0.40310077519379844
15912.0,72,365,2009-12-10 12:58:00,2010-09-29 13:20:00,7,810.08,115.72571428571429,2,5,3,253,10,At Risk,0,3.8933333333333335
15913.0,170,170,2010-06-23 16:31:00,2010-06-23 16:31:00,1,6.300000000000001,6.300000000000001,2,1,1,211,4,Lost,1,0.0
15914.0,14,14,2010-11-26 16:09:00,2010-11-26 16:10:00,2,205.99,102.995,5,3,1,531,9,Loyal Customer,0,0.0
15915.0,37,37,2010-11-03 11:13:00,2010-11-03 11:13:00,1,429.21,429.21,3,1,2,312,6,Avetage/Standard,0,0.0
15916.0,2,365,2009-12-10 16:21:00,2010-12-08 13:14:00,7,1899.08,271.29714285714283,5,5,4,554,14,Champions,0,2.1052631578947367
15917.0,242,373,2009-12-02 14:55:00,2010-04-12 15:01:00,4,437.53000000000003,109.38250000000001,1,4,2,142,7,At Risk,1,0.9154929577464789
15918.0,267,267,2010-03-18 11:40:00,2010-03-18 11:40:00,1,248.65,248.65,1,1,1,111,3,Lost,1,0.0
15919.0,4,4,2010-12-06 11:26:00,2010-12-06 11:26:00,1,270.72,270.72,5,1,2,512,8,Recent Customer,0,0.0
15920.0,60,361,2009-12-14 13:09:00,2010-10-11 13:57:00,5,404.14,80.828,3,4,2,342,9,Loyal Customer,0,6.382978723404255
15921.0,32,276,2010-03-09 11:03:00,2010-11-08 10:24:00,3,466.08,155.35999999999999,4,3,2,432,9,Loyal Customer,0,4.2631578947368425
15922.0,9,9,2010-12-01 13:51:00,2010-12-01 13:51:00,1,369.5,369.5,5,1,2,512,8,Recent Customer,0,0.0
15923.0,8,8,2010-12-02 12:16:00,2010-12-02 12:16:00,1,127.08,127.08,5,1,1,511,7,Recent Customer,0,0.0
15924.0,367,367,2009-12-08 15:00:00,2009-12-08 15:00:00,1,102.82,102.82,1,1,1,111,3,Lost,1,0.0
15926.0,178,178,2010-06-15 15:23:00,2010-06-15 15:23:00,1,134.44,134.44,1,1,1,111,3,Lost,1,0.0
15927.0,283,283,2010-03-02 13:25:00,2010-03-02 13:25:00,1,123.39,123.39,1,1,1,111,3,Lost,1,0.0
15928.0,292,292,2010-02-21 15:16:00,2010-02-21 15:16:00,1,293.53,293.53,1,1,2,112,4,Lost,1,0.0
15929.0,280,280,2010-03-05 14:56:00,2010-03-05 14:56:00,1,594.0,594.0,1,1,3,113,5,Lost,1,0.0
15931.0,64,64,2010-10-07 16:46:00,2010-10-07 16:46:00,1,239.9,239.9,3,1,1,311,5,Avetage/Standard,0,0.0
15934.0,53,65,2010-10-06 12:08:00,2010-10-18 10:13:00,2,2190.66,1095.33,3,3,5,335,11,Loyal Customer,0,0.39285714285714285
15936.0,15,103,2010-08-29 11:42:00,2010-11-25 16:39:00,2,282.79,141.395,5,3,2,532,10,Loyal Customer,0,4.888888888888889
15938.0,92,192,2010-06-01 09:42:00,2010-09-09 17:07:00,4,330.23,82.5575,2,4,2,242,8,At Risk,1,5.0
15939.0,10,10,2010-11-30 12:07:00,2010-11-30 12:07:00,1,2945.38,2945.38,5,1,5,515,11,Recent Customer,0,0.0
15941.0,273,273,2010-03-12 14:45:00,2010-03-12 14:45:00,1,405.0,405.0,1,1,2,112,4,Lost,1,0.0
15943.0,285,313,2010-01-31 11:04:00,2010-02-28 12:49:00,2,271.28999999999996,135.64499999999998,1,3,2,132,6,Avetage/Standard,1,2.5454545454545454
15944.0,29,362,2009-12-13 12:57:00,2010-11-11 09:55:00,3,1839.1399999999999,613.0466666666666,4,3,4,434,11,Loyal Customer,0,10.709677419354838
15945.0,1,374,2009-12-01 13:47:00,2010-12-09 13:14:00,4,646.27,161.5675,5,4,3,543,12,Champions,0,13.777777777777779
15946.0,138,269,2010-03-16 10:49:00,2010-07-25 12:18:00,3,2304.18,768.06,2,3,5,235,10,Avetage/Standard,1,5.24
15948.0,60,60,2010-10-11 12:16:00,2010-10-11 12:16:00,1,553.85,553.85,3,1,3,313,7,Avetage/Standard,0,0.0
15950.0,11,318,2010-01-26 11:39:00,2010-11-29 17:00:00,6,5415.2,902.5333333333333,5,5,5,555,15,Champions,0,1.0337837837837838
15951.0,17,17,2010-11-23 18:20:00,2010-11-23 18:20:00,1,304.95,304.95,4,1,2,412,7,Recent Customer,0,0.0
15953.0,5,372,2009-12-03 14:00:00,2010-12-05 15:15:00,11,2010.1699999999998,182.74272727272725,5,5,4,554,14,Champions,0,4.183908045977011
15954.0,225,225,2010-04-29 13:35:00,2010-04-29 13:35:00,1,190.75,190.75,1,1,1,111,3,Lost,1,0.0
15955.0,8,290,2010-02-23 16:36:00,2010-12-02 11:22:00,9,4242.1,471.3444444444445,5,5,5,555,15,Champions,0,1.5617977528089888
15956.0,187,362,2009-12-13 11:16:00,2010-06-06 13:06:00,2,617.6,308.8,1,3,3,133,7,Avetage/Standard,1,10.294117647058824
15957.0,56,56,2010-10-15 12:11:00,2010-10-15 12:22:00,2,501.21,250.605,3,3,2,332,8,Loyal Customer,0,0.0
15958.0,39,186,2010-06-07 10:59:00,2010-11-01 12:22:00,3,388.64,129.54666666666665,3,3,2,332,8,Loyal Customer,0,2.212121212121212
